DATAFLOW,LAST UPDATE,freq,emp_cont,yes_no,lev_satis,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y20-64,T,THS_PER,HU,2021,2.9,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y20-64,T,THS_PER,IE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y20-64,T,THS_PER,IT,2021,28.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y20-64,T,THS_PER,LT,2021,1.6,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y20-64,T,THS_PER,LU,2021,1.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y20-64,T,THS_PER,LV,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y20-64,T,THS_PER,MT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y20-64,T,THS_PER,NL,2021,82.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y20-64,T,THS_PER,NO,2021,9,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y20-64,T,THS_PER,PL,2021,92.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y20-64,T,THS_PER,PT,2021,60.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y20-64,T,THS_PER,RO,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y20-64,T,THS_PER,SE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y20-64,T,THS_PER,SI,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y20-64,T,THS_PER,SK,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,AT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,BE,2021,4.7,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,BG,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,CH,2021,8.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,CY,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,CZ,2021,1.3,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,DE,2021,87.7,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,DK,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,EA20,2021,267.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,EL,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,ES,2021,30.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,EU27_2020,2021,318.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,FI,2021,3.7,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,FR,2021,72.4,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,HU,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,IE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,IT,2021,15.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,LT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,LU,2021,0.5,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,LV,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,MT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,NL,2021,25.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,NO,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,PL,2021,40,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,PT,2021,18.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,RO,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,SE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,SI,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,F,THS_PER,SK,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,AT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,BE,2021,5.1,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,BG,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,CH,2021,7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,CY,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,CZ,2021,5.3,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,DE,2021,99.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,DK,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,EA20,2021,342.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,EE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,EL,2021,4.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,ES,2021,41.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,EU27_2020,2021,410.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,FI,2021,6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,FR,2021,85,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,HR,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,HU,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,IE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,IT,2021,12.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,LT,2021,1.3,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,LU,2021,0.6,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,LV,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,MT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,NL,2021,41.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,NO,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,PL,2021,51.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,PT,2021,32.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,RO,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,SE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,SI,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,M,THS_PER,SK,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,AT,2021,8.1,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,BE,2021,9.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,BG,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,CH,2021,15.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,CY,2021,0.6,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,CZ,2021,6.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,DE,2021,186.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,DK,2021,4.5,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,EA20,2021,610.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,EE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,EL,2021,5.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,ES,2021,72.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,EU27_2020,2021,729.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,FI,2021,9.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,FR,2021,157.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,HR,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,HU,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,IE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,IT,2021,27.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,LT,2021,1.6,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,LU,2021,1.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,LV,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,MT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,NL,2021,67.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,NO,2021,6.8,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,PL,2021,91.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,PT,2021,51.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,RO,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,SE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,SI,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,MED,Y25-74,T,THS_PER,SK,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,F,THS_PER,AT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,F,THS_PER,DE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,F,THS_PER,EA20,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,F,THS_PER,EE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,F,THS_PER,EL,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,F,THS_PER,ES,2021,3.8,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,F,THS_PER,EU27_2020,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,F,THS_PER,FR,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,F,THS_PER,IE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,F,THS_PER,LU,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,F,THS_PER,MT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,F,THS_PER,NL,2021,2,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,F,THS_PER,PL,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,F,THS_PER,PT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,F,THS_PER,SE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,F,THS_PER,SI,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,M,THS_PER,AT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,M,THS_PER,CH,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,M,THS_PER,DE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,M,THS_PER,DK,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,M,THS_PER,EA20,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,M,THS_PER,EE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,M,THS_PER,ES,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,M,THS_PER,EU27_2020,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,M,THS_PER,FR,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,M,THS_PER,HU,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,M,THS_PER,IE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,M,THS_PER,IT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,M,THS_PER,NL,2021,3.7,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,M,THS_PER,PL,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,M,THS_PER,PT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,M,THS_PER,SE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,M,THS_PER,SI,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,AT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,CH,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,DE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,DK,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,EA20,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,EE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,EL,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,ES,2021,4.7,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,EU27_2020,2021,52.9,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,FR,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,HU,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,IE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,IT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,LU,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,MT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,NL,2021,5.7,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,PL,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,PT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,SE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-64,T,THS_PER,SI,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,F,THS_PER,AT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,F,THS_PER,DE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,F,THS_PER,EA20,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,F,THS_PER,EE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,F,THS_PER,EL,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,F,THS_PER,ES,2021,3.8,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,F,THS_PER,EU27_2020,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,F,THS_PER,FR,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,F,THS_PER,IE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,F,THS_PER,LU,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,F,THS_PER,MT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,F,THS_PER,NL,2021,2,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,F,THS_PER,PL,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,F,THS_PER,PT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,F,THS_PER,SE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,F,THS_PER,SI,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,M,THS_PER,AT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,M,THS_PER,CH,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,M,THS_PER,CY,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,M,THS_PER,DE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,M,THS_PER,DK,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,M,THS_PER,EA20,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,M,THS_PER,EE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,M,THS_PER,ES,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,M,THS_PER,EU27_2020,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,M,THS_PER,FR,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,M,THS_PER,HU,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,M,THS_PER,IE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,M,THS_PER,IT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,M,THS_PER,NL,2021,3.7,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,M,THS_PER,PL,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,M,THS_PER,PT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,M,THS_PER,SE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,M,THS_PER,SI,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,T,THS_PER,AT,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,T,THS_PER,CH,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,T,THS_PER,CY,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,YES,NONE,Y15-74,T,THS_PER,DE,2021,,u,
